Date,Close,High,Low,Open,Volume
2019-01-02,57.90243148803711,59.22813688049554,57.52932739467054,59.22813688049554,2679600
2019-01-03,57.76746368408203,58.47398354835142,57.39436571829757,57.90242045520642,3063500
2019-01-04,58.29934310913086,58.29934310913086,57.362615979863556,57.41024422248185,2857500
2019-01-07,57.973873138427734,58.11676393716204,57.50551255487663,57.90243076730622,3218400
2019-01-08,58.68832778930664,58.783590341693376,57.703972307275734,57.886551295402796,3605700
2019-01-09,58.243778228759766,58.94235207299179,58.01356494842976,58.53749381748102,3100400
2019-01-10,59.315452575683594,59.37896093674311,58.180266361829986,58.378725447772986,2285100
2019-01-11,59.09318161010742,59.347209007491124,58.601000877961745,59.347209007491124,2244000
2019-01-14,58.577171325683594,58.767690309413105,57.91034579789636,58.767690309413105,2764600
2019-01-15,59.83938217163086,59.90289053349532,58.52161697364247,58.59305933837193,2279500
2019-01-16,60.10927963256836,60.1410338081921,59.18842670894913,59.52977652629216,2727800
2019-01-17,60.331565856933594,60.49827077265409,60.037844211240696,60.13310675871999,1779100
2019-01-18,60.402992248535156,60.72846799063256,60.061648504124854,60.633205468350276,2437900
2019-01-22,60.63322067260742,61.069833105273446,59.95052089961561,60.51415006050846,2275300
2019-01-23,61.133323669433594,61.19682595856634,60.482378268031745,60.530006499003605,2337800
2019-01-24,61.72079086303711,61.736664928949196,60.75230931711213,61.20479590175831,2047300
2019-01-25,60.96662521362305,61.998608684264774,60.79198027304788,61.41911162489061,2682000
2019-01-28,61.00634002685547,61.29212168048008,60.569733541284656,60.93489764169555,2159200
2019-01-29,61.10157775878906,61.45086765045155,60.736413806819186,61.22065440880945,2439300
2019-01-30,61.252410888671875,61.816033926368235,60.81579850767952,60.81579850767952,2449200
2019-01-31,62.808326721191406,63.197304790604484,60.95074673377818,61.33972480319126,5718900
2019-02-01,62.80039596557617,62.96710087716184,62.03831377411699,62.808336025125264,2630700
2019-02-04,63.0861701965332,63.125858376674266,62.038306548264394,62.4193445713675,2757600
2019-02-05,62.72102355957031,63.086187622784024,62.498750308613424,63.00680518408397,2658000
