Date,Close,High,Low,Open,Volume
2019-01-02,67.67418670654297,67.9086986803885,64.54437843915176,64.86007054608382,4720900
2019-01-03,64.91419219970703,66.92556317103828,64.69772329332923,66.12281771519075,5356900
2019-01-04,68.05300903320312,68.35967959639551,65.84320557138959,66.16791234115951,4866700
2019-01-07,68.55813598632812,69.46009801842297,67.54793603306918,68.19734979720535,3515700
2019-01-08,68.94595336914062,69.48712900358697,68.15222268262588,68.96398957500617,4009000
2019-01-09,72.10282135009766,72.14791530677628,69.61340510195109,69.85693173599657,6325800
2019-01-10,72.18399810791016,72.28321445141384,70.57850728600992,71.34517340101124,3116100
2019-01-11,71.68793487548828,73.01381308875239,71.21891083365797,71.48950215636187,3447900
2019-01-14,70.90320587158203,71.6247779442988,70.18163379886526,70.6235999620794,3335900
2019-01-15,70.41615295410156,71.52556892508224,69.8749772849445,71.11066046792577,5438800
2019-01-16,70.6596908569336,72.12087158978875,70.6236184371404,70.80400806179868,5619500
2019-01-17,71.3812484741211,71.66085439940552,69.98320508485564,71.16477959265643,5297000
2019-01-18,72.86949920654297,73.90675671771909,71.81420548606437,72.20204935958508,8818900
2019-01-22,71.33614349365234,72.38242230924197,70.8310471724277,72.3192852690889,5039900
2019-01-23,71.16481018066406,72.60794814641977,70.6146127559971,72.16598864971873,3480800
2019-01-24,75.99028778076172,76.83813414321963,73.22126510661877,73.51891417617396,8390300
2019-01-25,76.88322448730469,78.12793621721836,76.7208710825952,77.20793129672367,5673700
2019-01-28,77.26203918457031,77.3432124309783,74.51105336594365,75.43105123234096,3655600
2019-01-29,77.3342056274414,77.6769555280601,76.49538084757239,77.04557811616512,3496300
2019-01-30,79.12008666992188,79.3726348616359,77.24400455801462,78.15498786220205,5051400
2019-01-31,78.49772644042969,79.21929856026445,78.0467455858884,78.69615911745534,3046900
2019-02-01,79.7334213256836,80.90596749020382,78.56086827974121,78.59694757607721,4916000
2019-02-04,80.00401306152344,80.00401306152344,78.66911338180726,79.40872182095346,3253500
2019-02-05,81.39302825927734,81.79891518493623,79.82361670509405,79.88675375378469,5821400
2019-02-06,83.3863754272461,85.36167420273361,82.81814190398211,83.42245472924395,9862900
2019-02-07,81.8349838256836,82.64674380845652,78.60595945556723,78.85850761744514,8803900
2019-02-08,78.93067932128906,80.85185548470679,78.27224417715674,79.94989368154725,5589200
2019-02-11,80.50010681152344,80.68951800177969,78.87657249300722,78.96677419625442,4085300
2019-02-12,84.08989715576172,84.47774098432775,81.03224048597428,81.40204810732838,6275900
2019-02-13,82.87226104736328,84.40560048305186,82.61971280373596,84.33344187589447,4025300
2019-02-14,82.75499725341797,83.73813233732395,82.52950679768658,82.52950679768658,3347400
2019-02-15,83.91851806640625,84.15303003708401,82.99851327143597,83.50361650685127,3500700
2019-02-19,83.43145751953125,83.94557541493528,82.94439737418718,83.88243837098818,2694900
2019-02-20,85.0099105834961,85.06402609640095,83.52167204580275,83.87343664253093,4072400
2019-02-21,85.10009002685547,85.1542124114073,83.81930598902254,84.62205139875036,4865800
2019-02-22,85.2444076538086,85.97499447554866,84.75734747884118,85.68636698831857,3496600
2019-02-25,87.61656188964844,88.57263912126207,85.97499181653085,86.525189022269,5013400
2019-02-26,84.87458801269531,87.29184545652245,84.63106140040345,86.97616026228444,4286800
2019-02-27,82.82713317871094,84.48673917553091,82.322030016766,84.48673917553091,4966200
2019-02-28,82.36712646484375,82.88124426056655,82.00634047734593,82.43928503862739,2358100
2019-03-01,85.0099105834961,85.45186999554014,82.95343851603182,83.14284969262212,4001100
2019-03-04,84.31539154052734,85.78558678760236,83.51263921286753,85.46087999121167,2251000
2019-03-05,84.15302276611328,84.57693895148981,82.91733285666281,84.234196009668,2272900
2019-03-06,82.87226104736328,84.32442032964391,82.85422483628571,83.87343935704554,2962700
2019-03-07,84.85655975341797,85.07302863810425,82.87223985262476,83.88243945019704,6070100
2019-03-08,84.04481506347656,84.27030555174717,82.47540319191177,83.23304792941767,3961600
2019-03-11,85.03695678710938,85.67734883470078,84.24323288616984,84.42362249229443,3117300
2019-03-12,84.77538299560547,85.49695514851392,84.36950296048323,85.49695514851392,2006800
2019-03-13,84.24322509765625,85.49695132415222,84.17106650930872,85.19028076438609,1525500
2019-03-14,83.74713134765625,84.80242474497913,83.52164095259987,83.99967948909207,2099900
2019-03-15,84.45257568359375,86.68643701541515,83.98229235584206,84.47971338519515,4103000
2019-03-18,83.44869995117188,84.77816451448862,82.61665644896033,84.5158885822696,1867100
2019-03-19,83.94612121582031,84.69677230985339,83.75619869202896,83.93707531468715,1938400
2019-03-20,82.32723999023438,84.18125619902249,81.90217238821954,83.79236529717913,1699000
2019-03-21,85.27558135986328,85.8272640003609,82.3362915440975,82.71613657198095,2413800
2019-03-22,81.99262237548828,84.80529025302779,81.90217716977926,84.80529025302779,1987700
2019-03-25,80.42800903320312,81.73034265479107,79.79493402270906,81.42284414969387,2364000
2019-03-26,80.75359344482422,81.26005345953018,80.09338072565377,80.88925434876337,1821000
2019-03-27,78.99906158447266,81.12439275131304,77.52489723811108,80.56367113367868,3900900
2019-03-28,77.70578002929688,79.40605061811345,77.21740487506237,79.04429047793967,3056100
2019-03-29,79.93962860107422,80.49131117347667,78.69156356350783,78.74582516079343,3212800
2019-04-01,85.36600494384766,85.5287966277219,81.39570393713619,81.39570393713619,4016400
2019-04-02,83.9189682006836,85.4654856850804,83.74713062463982,85.32077890525427,2713000
2019-04-03,86.9848861694336,87.53656878002161,85.23940003593383,85.63733684357112,4286500
2019-04-04,87.33761596679688,88.54046560460232,86.54174910945262,86.54174910945262,2867200
2019-04-05,88.76654815673828,88.88411725787302,87.34664544303396,88.38670315307218,2818800
2019-04-08,89.18257141113281,89.33631721528947,87.63605366932129,88.40478959010477,2297300
2019-04-09,88.26010131835938,89.25494355414504,88.06113977120387,89.08310591341814,2685000
2019-04-10,88.74846649169922,89.28206425778652,87.09342538671862,88.13347631553128,2297200
2019-04-11,88.31433868408203,89.72519532087868,87.99780122069807,88.81175272654278,2076700
2019-04-12,90.7471923828125,90.8195457993828,89.09215110377694,89.69809544254959,3327300
2019-04-15,89.74331665039062,91.06373543215574,89.51721740214315,90.80145947618848,2563900
2019-04-16,91.0365982055664,91.58827398437928,90.57535383967264,90.97328379652126,2682500
2019-04-17,91.49781036376953,93.19808053638816,90.81951285447995,92.33889955128858,3210100
2019-04-18,90.9732666015625,92.42030693478125,90.18644583787446,92.41126103519872,2832000
2019-04-22,89.05597686767578,90.64771757640085,89.01980015838637,90.64771757640085,2083300
2019-04-23,89.56243896484375,90.0236833934121,88.88414117577344,89.09215553375584,4126100
2019-04-24,90.5572509765625,91.6425312990521,89.0830866460143,89.39962415257371,3802900
2019-04-25,88.34148406982422,90.18645446108594,87.18385721256205,89.91513264766498,2899300
2019-04-26,89.5352783203125,89.6257166153836,86.55076628296891,87.36472473860803,2755900
2019-04-29,88.54045104980469,89.89704629500088,87.98876843142489,89.03786516637649,4440000
