Date,Close,High,Low,Open,Volume
2019-01-02,134.93972778320312,136.75974519369464,127.85857908925487,128.2862409168479,28146200
2019-01-03,131.02122497558594,136.42159132084342,130.40459740938897,133.9551265826645,22717900
2019-01-04,137.19732666015625,137.24705688978864,133.02024535513934,133.27882130347805,29002100
2019-01-07,137.29678344726562,138.11230152438995,135.1684601855292,136.8094514907593,20089300
2019-01-08,141.7523193359375,142.35899162987027,138.7786280631304,139.12672444550603,26263800
2019-01-09,143.4430694580078,143.9105063278946,140.49922786844027,142.17005441783758,22205900
2019-01-10,143.4132080078125,143.77124437055818,140.0715403473639,142.29932384617416,16125000
2019-01-11,143.01541137695312,144.5668973842867,141.79212666740705,142.36894875687406,12908000
2019-01-14,144.5967254638672,145.77029506340318,140.49920977934033,141.22522251919784,20520300
2019-01-15,148.13731384277344,149.85787057515233,145.19347233799516,145.2133522900085,24069000
2019-01-16,146.73500061035156,148.83348885040002,146.1979535805566,148.1870413843737,18025700
2019-01-17,147.49085998535156,148.18703766410272,145.700677971752,146.14821968126807,15787900
2019-01-18,149.22137451171875,151.59833405560104,147.73951366973333,148.93296343005878,31029600
2019-01-22,146.7648468017578,150.7032320453386,145.57138201227497,148.38594299735985,22378700
2019-01-23,143.51268005371094,147.9881273619834,142.2794402211278,147.47096031276664,20098400
2019-01-24,145.03431701660156,145.6409893116794,141.74237962916726,143.85080752493062,20955500
2019-01-25,148.19699096679688,149.01252430348444,145.74046615580022,146.67533991228143,22237200
2019-01-28,146.66539001464844,148.14726588750355,145.41227016497243,147.242227297192,15508500
2019-01-29,143.40330505371094,147.2919758243939,142.64744188415443,147.28202067182343,17632100
2019-01-30,149.5992889404297,150.1263959839563,144.90504060237242,145.42220767026967,44613200
2019-01-31,165.78050231933594,170.74326598546557,164.0997209314077,164.69645325955346,77233600
2019-02-01,164.8058624267578,168.17736535597976,164.7561322008509,164.9351428034746,30806500
2019-02-04,168.3265380859375,168.37626831102537,162.7272516378976,164.7959045621744,20036000
2019-02-05,170.22613525390625,171.0416533495504,167.76961064023098,168.22709232971695,22557000
2019-02-06,169.55978393554688,171.52897648019896,168.34643924249494,170.26590156027743,13281200
2019-02-07,165.47222900390625,168.3166253379533,164.34838947237128,167.28229112073447,17517600
2019-02-08,166.4170379638672,166.4568130439116,163.31406575217557,163.5726417113045,12561400
2019-02-11,164.8854217529297,167.38173658234626,164.17930410257495,166.9839099284875,12811200
2019-02-12,164.13949584960938,167.42149330024313,163.6024488952124,165.94957278121672,16292300
2019-02-13,163.1748046875,165.31306773666833,162.83664827009912,164.47765460657283,14205100
2019-02-14,163.0554656982422,163.97044424457462,161.36474414142066,162.29961781445505,12755200
2019-02-15,161.61337280273438,163.80136619941834,159.98232152423893,163.61240044313269,15504400
2019-02-19,161.40452575683594,163.25437805112938,159.4552281760752,159.6242988210519,14345400
2019-02-20,161.6730499267578,162.8267244641349,160.37019987831266,161.364743753527,11770700
2019-02-21,159.16677856445312,161.35478700287874,158.71923690224193,161.04646568616704,15607800
2019-02-22,161.0067138671875,161.523880952378,159.4353326596926,159.7038637660175,15858500
2019-02-25,163.7218017578125,165.16390246336158,162.01118514238442,162.1802709493174,18737100
2019-02-26,163.23448181152344,165.33296987590055,162.90628053030417,163.44332751514114,13784100
2019-02-27,161.9217071533203,163.03559158362452,159.5348076096578,162.0112124717118,12697500
2019-02-28,160.569091796875,162.60790960067527,159.98231460313525,161.484070262249,11114200
2019-03-01,161.3945770263672,162.23994538093137,160.80779978877015,161.71283834708524,11097800
2019-03-04,166.45681762695312,166.58611319784552,162.93613868794816,163.0057488738265,18894700
2019-03-05,170.32559204101562,170.942219611651,165.6412985175665,166.45681666829066,28187900
2019-03-06,171.56875610351562,172.62298534427387,170.335531427459,171.95662760252296,21531700
2019-03-07,168.2071990966797,170.80295904248027,166.69548825942883,170.56426306537725,18306500
2019-03-08,168.67465209960938,168.6945320512932,165.06445287382297,165.2931937224723,13184800
2019-03-11,171.13119506835938,173.34902396129382,170.64386304031322,170.66375816966175,18884000
2019-03-12,170.9819793701172,172.85172669161776,170.28580170004838,171.15105000602426,12155300
2019-03-13,172.42405700683594,173.08045956936323,171.18087723335287,171.37979813753762,11973300
2019-03-14,169.2415313720703,170.21618013184838,167.24250362307407,168.83376473641073,18037400
2019-03-15,165.07440185546875,166.66567825805706,161.62333310809032,166.24797161687331,37135400
2019-03-18,159.59445190429688,163.0057300058916,158.41094230152817,162.67754389175255,37524200
2019-03-19,160.68844604492188,162.92616955307005,159.9425382088725,160.59892557119028,25611500
2019-03-20,164.53733825683594,165.2136207958598,160.36025708932718,160.61883302915365,20211500
2019-03-21,165.173828125,165.482134259982,162.85653936217196,163.9903186322369,16223000
2019-03-22,163.44332885742188,166.50652566509072,163.19469290071694,164.7461788424702,16389200
2019-03-25,165.3826904296875,165.63132639262412,161.1161039829304,162.1106478346769,12631200
2019-03-26,166.76512145996094,168.5254684922532,165.44239136721308,166.4369353124911,15437900
2019-03-27,164.96499633789062,168.01825347845568,163.89088707551932,166.93420424000598,10620300
2019-03-28,164.64674377441406,165.8103583028816,162.43885512792627,163.67209501284503,10443000
2019-03-29,165.78050231933594,166.27777420094628,163.9107551883104,165.48213615526305,13455500
2019-04-01,167.779541015625,167.9784467464348,166.36729059868063,166.91429274005844,10381500
2019-04-02,173.2495574951172,173.9457352428523,168.62493407930694,169.21171138271677,23946500
2019-04-03,172.5931396484375,176.9890369879235,172.00636239663868,173.54790845816498,27391100
2019-04-04,175.0596160888672,177.02880870054364,174.5722841298135,175.0596160888672,17847700
2019-04-05,174.76126098632812,176.03427600554568,174.14464860451415,175.91493558984905,9594100
2019-04-08,173.97555541992188,174.54245272156516,173.279377731923,174.25404167065685,7297400
2019-04-09,176.61109924316406,178.21231545357313,174.59217643554416,174.66178661397853,19751000
2019-04-10,176.8498077392578,177.814501383441,175.57677755584146,177.20782898315923,11701500
2019-04-11,176.54147338867188,177.42661680834283,176.03426148825417,177.2675013257147,8071000
2019-04-12,178.12283325195312,178.64994034838656,176.97909856729547,177.02882880150437,12329800
