Date,Close,High,Low,Open,Volume
2019-01-02,256.5953369140625,256.9514633070568,251.85052913817273,253.02470355571785,374800
2019-01-03,249.07870483398438,255.29606952503485,248.2029129369041,254.23738286160142,401400
2019-01-04,257.4422607421875,257.5385103153193,250.73407375522254,252.11038097139024,515400
2019-01-07,258.9630432128906,261.24401519505227,256.1623468008507,257.39426552152804,342300
2019-01-08,259.4768371582031,263.3042704107545,255.80360396773753,262.0027642198694,521800
2019-01-09,261.89666748046875,263.4199556074324,260.2384212154748,260.8747280938663,299700
2019-01-10,265.3000183105469,265.521771056054,258.7634464369797,260.884470110007,269600
2019-01-11,263.3525390625,264.67334623696775,261.66537060013076,263.5646414175018,308800
2019-01-14,261.57861328125,262.349878546906,258.97554152136416,260.73985421383105,322000
2019-01-15,260.59521484375,261.6075335991486,259.15872078981965,260.73020244655663,322200
2019-01-16,262.8126220703125,263.8827546975033,260.54699018433354,261.20256851929076,421200
2019-01-17,265.52166748046875,267.21848575699005,260.8265249404621,261.7423984341823,315500
2019-01-18,271.9136047363281,272.44384569086026,267.22808355487734,267.22808355487734,390500
2019-01-22,264.8371887207031,270.0914943816955,263.3235509065787,269.38772311641037,386800
2019-01-23,266.3411865234375,268.36576470868897,263.71884406756817,266.3315361478524,245600
2019-01-24,268.6935119628906,270.1010835966132,265.81084550614355,266.620682449732,372000
2019-01-25,272.98382568359375,273.5526388954195,270.8821030862959,271.98115742487505,558500
2019-01-28,269.82159423828125,271.91369590264367,268.43329337993254,269.2720523522931,454200
2019-01-29,273.0802307128906,273.5526284048595,271.11346635594964,271.11346635594964,311900
2019-01-30,277.1679992675781,278.92266136309945,271.97153619623305,274.76740921261694,417000
2019-01-31,273.0899353027344,278.7202543280086,272.5885863821341,277.3030315488774,637000
2019-02-01,281.7378234863281,282.7886847404782,275.84718081541115,279.5878785182595,706300
2019-02-04,282.60546875,282.9429082386287,278.95153662581384,280.60978294359256,481200
2019-02-05,287.1656799316406,287.39708302645704,282.5862229828822,283.7238788592034,415700
2019-02-06,288.9877624511719,289.2287864398718,285.7580351182186,285.7580351182186,648100
2019-02-07,286.9342956542969,287.59952436128174,285.1507118663213,285.88343436604487,511400
2019-02-08,289.383056640625,289.44090004642527,284.2251371963536,285.9123051832356,326600
2019-02-11,290.43402099609375,291.2052862955451,288.5347500387626,290.36652719137334,335500
2019-02-12,297.0862121582031,297.30796485668264,291.2437920510155,292.12112304689725,424100
2019-02-13,298.2335205078125,299.6410927477878,295.2641171023756,296.60419554584786,426300
2019-02-14,295.1290588378906,297.40434066662357,294.675932547118,296.5848531932849,354400
2019-02-15,300.7593994140625,300.7979714946874,298.0020987978621,298.0792135372349,351600
2019-02-19,300.0556945800781,301.9067429537972,298.91803861373364,299.5158030192531,225500
2019-02-20,302.2151794433594,302.4465530722995,299.79528902715055,300.720842386662,240900
