Date,Close,High,Low,Open,Volume
2019-01-02,104.23657989501953,104.31333200857098,102.5096939375339,102.70157422141253,770500
2019-01-03,101.05145263671875,104.31334466353373,100.658103496661,103.03736806900994,1102000
2019-01-04,105.51256561279297,105.86753136008396,102.13554551442132,102.63442697688954,811300
2019-01-07,105.61809539794922,106.4335739038655,105.06166079935784,105.50297453178533,801700
2019-01-08,106.55829620361328,106.64464417724993,104.68750883548641,105.74282497441659,668500
2019-01-09,106.96125030517578,107.3737839059873,106.0114663663723,106.60628446878262,497200
2019-01-10,108.06453704833984,108.27560176952393,106.31846615420795,106.65424761087047,724200
2019-01-11,107.46012115478516,108.18924444934801,106.635054035608,107.27783667140136,670400
2019-01-14,106.66382598876953,107.6903618850053,106.53910927371707,106.85569898415571,638700
2019-01-15,108.04534149169922,108.22761865245946,106.63505220018254,106.63505220018254,498300
2019-01-16,108.39070892333984,108.60176628404106,107.50807414078812,107.90142328467867,564500
2019-01-17,108.56340026855469,109.20618285109683,107.75751758937193,108.08371046316762,613700
2019-01-18,111.0002212524414,111.05778900800473,109.01430569342233,109.45561944881703,578100
2019-01-22,111.57585906982422,111.74854770401006,110.18475415013653,110.18475415013653,1329800
2019-01-23,112.06513214111328,112.4968573659312,111.0194118586711,111.66219445353845,582100
2019-01-24,111.43194580078125,112.36254521560777,110.91387992079065,112.1035086158696,497800
2019-01-25,112.4776611328125,112.99572698998412,112.16107143077878,112.29538398788046,524000
2019-01-28,111.50869750976562,111.92123104305398,110.6260626881932,111.92123104305398,449300
2019-01-29,111.50869750976562,112.30497703910163,110.5589064069363,111.68138613578134,372500
2019-01-30,112.72711181640625,113.6673071185127,111.35519858832927,111.84448427205233,658300
2019-01-31,112.6407699584961,112.84223880976751,111.50870166124285,112.70792624225324,1023100
2019-02-01,113.9455337524414,114.75141657732792,112.73672049434197,112.73672049434197,1031700
2019-02-04,114.50196838378906,114.64587680602027,112.85183409044234,113.79202943879794,494500
2019-02-05,115.05839538574219,115.11595581933922,113.42745299828549,114.1757679129888,688200
2019-02-06,114.78018188476562,114.99124658098762,113.6481135936998,114.88571423287662,536900
2019-02-07,115.36539459228516,115.36539459228516,113.90714085002898,114.21414202310847,598300
2019-02-08,117.025146484375,117.025146484375,114.63628560910712,114.66506583082344,653000
2019-02-11,117.13065338134766,117.9269402164303,116.83324804369641,117.46644210132422,550300
2019-02-12,118.67526245117188,118.97267512662349,117.28416485512228,118.05167152020994,794500
2019-02-13,118.8863296508789,119.5483039804548,118.66567642067773,119.11658604694037,790900
2019-02-14,118.80960845947266,119.35646205291661,118.2052017312545,118.45464256553784,536600
2019-02-15,120.28703308105469,120.30622477539177,118.2339609561942,119.50034196143045,661700
2019-02-19,119.3755874633789,120.21025023532509,119.011025900653,119.84568135311471,1090000
2019-02-20,117.84061431884766,118.4833969830506,116.1425080931336,116.94839087469785,1422400
2019-02-21,119.47154235839844,120.21026876131525,117.60075503579071,117.96531665470037,907400
2019-02-22,119.95123291015625,120.56523528238365,119.3947909729859,119.8840766294278,752200
2019-02-25,120.14311218261719,121.14086053920624,120.04716836570792,120.57483008076657,543700
2019-02-26,120.25823974609375,120.5652409466306,119.9608343916791,120.06636674056546,702100
2019-02-27,120.66117858886719,120.94899541936361,117.46644983168423,119.87448754759446,500000
2019-02-28,121.29438018798828,121.63975747814482,120.42134111579082,120.42134111579082,588600
2019-03-01,121.56300354003906,122.05228924708639,120.9106250371381,121.61097545387197,740900
2019-03-04,120.7955093383789,122.36889156239063,120.16231518214929,122.12904662190729,962700
2019-03-05,121.3327407836914,121.99471505865927,120.73792278883003,120.89142704020803,768600
2019-03-06,121.50540924072266,121.81241037304068,121.0353153579979,121.22718832089004,420900
2019-03-07,121.43828582763672,121.95635175099261,120.68997082261811,121.46706604790877,524900
2019-03-08,120.89143371582031,121.56299655396874,120.01839470674138,120.83386595863189,471700
2019-03-11,122.13860321044922,122.36885956313199,120.42131300731877,120.78588190599075,552400
2019-03-12,123.05001831054688,123.26108298694852,121.5246083084381,122.31129926262635,606900
2019-03-13,123.52971649169922,124.04778969225184,122.81018176568728,123.53931965698779,849500
2019-03-14,123.16445922851562,123.79887046471579,122.87608248436074,123.24136067145363,841300
2019-03-15,123.45282745361328,124.06803902775705,123.09717109633124,123.17407254309921,1272500
2019-03-18,123.70275115966797,124.0007350754604,123.13561953493722,123.183670101394,620300
